id,slug,name,category,status,city,area,rating,reviews_count,authority_score,website,google_maps_url
google-ChIJxSXnszQtlhIR9d0otRtNUEs,taj-indian-restaurant-bar,Taj Indian Restaurant & Bar,restaurant,published,Alcúdia,Port d'Alcúdia,4.9,708,170.0129,https://sites.google.com/d/1V-vhK-D6arw-nUAO9Y71xK1hWrghscBr/p/1SOQWXeYrE6j7K3ZUFNKsoai452GpJxas/edit,https://maps.google.com/?cid=5426922332380257781&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJzWcmkKeTlxIRAdz2rkvYDX8,mama-xelo,MAMÁ XELO,restaurant,published,Palma,Palma,4.9,193,148.756,,https://maps.google.com/?cid=9155211437083646977&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJW0209WonmBIRoO-VzF_6EJg,nirador,Nirador,restaurant,published,,Peguera,4.9,583,168.3283,http://www.nirador.de/,https://maps.google.com/?cid=10957533182753632160&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ7zqNBalHlhIRn3la8oJUgDw,cafeteria-moni,Cafeteria Moni,restaurant,published,,Porto Cristo,4.9,691,159.8021,,https://maps.google.com/?cid=4359577360683137439&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJB658rmOTlxIR1rFTMCVHqeY,pastaami,PastaAmi,restaurant,published,Palma,Palma,4.9,300,162.5713,https://www.pastaami.com/,https://maps.google.com/?cid=16620894124837679574&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJqUdLDDoXlhIRmthMDFJKjc8,la-casita-bistrot,La Casita Bistrot,restaurant,published,,Cala Ratjada,4.9,392,164.8879,http://lacasitabistrot.com/,https://maps.google.com/?cid=14955691653821421722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJm65cUrnNlxIRIns88CY7ibg,la-poblana,La Poblana,restaurant,published,,Sa Pobla,4.9,388,164.799,http://www.lapoblana.es/,https://maps.google.com/?cid=13297224413213391650&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJj_OCaFeTlxIRDE9To4HrJX0,bendito-gusto,Bendito Gusto,restaurant,published,Palma,Palma,4.9,1235,164.791,,https://maps.google.com/?cid=9017872770902740748&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJw6Q1IkCNlxIR35I8wyo70aQ,don-neko-sushi,Don Neko Sushi,restaurant,published,Palma,Palma,4.9,777,170.8196,http://www.donneko.es/,https://maps.google.com/?cid=11876338747202900703&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJHQBY_5EtlhIRN1vcCi2J0cw,taj-mahal-curry-house,Taj Mahal Curry House,restaurant,published,Alcúdia,Alcúdia,4.9,620,168.8618,https://tajmahalcurryhouse.es/,https://maps.google.com/?cid=14758728280418573111&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ8fGguT2TlxIRZtpGVL-2Wd4,ritma-mallorca,Ritma Mallorca,restaurant,published,,Fornalutx,4.9,383,164.6866,http://www.ritmamallorca.com/,https://maps.google.com/?cid=16022038082216188518&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJlTTkshlVlhIRNbkGVKwl7nQ,gra-irish-gastropub,Grá Irish Gastropub,restaurant,published,,Santanyí,4.9,627,168.9592,http://www.foodjuicepassion.com/,https://maps.google.com/?cid=8425713374931106101&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJB02DsNCNlxIRZRVnFC4M4bY,scratch-tapas-gourmet,Scratch - Tapas gourmet,restaurant,published,Palma,Palma,4.9,886,171.9585,https://www.instagram.com/scratch.mallorca,https://maps.google.com/?cid=13177827376713110885&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ_3P6jy2TlxIRBhL_ofTWpYc,kale-real-food-restaurante,KALE REAL FOOD restaurante,restaurant,published,Palma,Palma,4.9,226,160.1205,https://www.kaleboats.com/,https://maps.google.com/?cid=9774454912455741958&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJGR_A-6FRlhIRb6pD6C19t_U,il-pizzettaro-mallorca-cala-d-or,Il Pizzettaro Mallorca cala d'or,restaurant,published,,Cala d'Or,4.9,1932,178.7246,https://www.instagram.com/ilpizzettaro_mallorca/,https://maps.google.com/?cid=17705758096154143343&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJt6tJEQCtlxIRa7W64oacLfg,levante-cafe-bistro,Levante Cafe-Bistro,restaurant,published,,Santanyí,4.9,81,151.2763,https://www.levantecafebistro.com/,https://maps.google.com/?cid=17883121798501545323&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ_YDLhGBNlhIR8kxFd2M3KfM,pax-gastrobar,Pax Gastrobar,restaurant,published,,Felanitx,4.9,190,158.6207,https://www.pax-gastrobar.com/,https://maps.google.com/?cid=17521596725603945714&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJCyjJFXDplxIRpF9A-hxrDJQ,restaurante-caliu-parrilla-grill,restaurante caliu parrilla grill,restaurant,published,Sóller,Sóller,4.9,67,139.6502,,https://maps.google.com/?cid=10668019389535641508&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJd6DV0eDllxIRbwNbEj_PpOE,goia,Goia,restaurant,published,Sóller,Port de Sóller,4.9,517,167.2866,http://goia.com.es/,https://maps.google.com/?cid=16259348424512177007&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJSRNDJlE_lhIRJmQ45C9_bbo,la-placita-tapas-restaurante-andaluz,La placita tapas restaurante andaluz,restaurant,published,,Cala Millor,4.9,797,171.0401,https://octotable.com/book/restaurant/1002438/menu/6555/view?dark_mode=false&view_mode=true&language=true,https://maps.google.com/?cid=13433533107185148966&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ992KDEaPlxIRoJAXPruHw0w,janina-showkitchen,Janina Showkitchen,restaurant,published,,Puerto Portals,4.9,283,162.0664,https://www.janina-showkitchen.com/,https://maps.google.com/?cid=5531414005611466912&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ9b9eQL0VlhIRnT1HZOcwlJ0,restaurante-kutz,Restaurante Kutz,restaurant,published,,Canyamel,4.9,188,158.5292,https://restaurante.covermanager.com/restaurante-kutz/,https://maps.google.com/?cid=11354754330885832093&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJycYxYpuTlxIRtCPlPzwV_Fs,lievito-pizzeria,Lievito Pizzeria,restaurant,published,Palma,Palma,4.9,1232,174.8193,http://www.lievitopizzeria.es/,https://maps.google.com/?cid=6628196100096730036&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJXZVVqiczlhIRBCUt0OISPTY,petit-figueret-premium-burger-can-picafort,Petit Figueret Premium Burger Can Picafort,restaurant,published,,Can Picafort,4.9,843,171.5268,https://petitfigueret.com/,https://maps.google.com/?cid=3908300816991986948&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ1aPrsa8hmBIRaXBv0J6RDqw,arde-la-bestia-mallorca,Arde la Bestia Mallorca,restaurant,published,,Sant Elm,4.9,95,152.5545,http://www.ardelabestia.com/,https://maps.google.com/?cid=12398006935485378665&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJs60KdIWTlxIRDiu5s81gg3k,anaya-thai-street-food,Anaya Thai street food,restaurant,published,Palma,Palma,4.9,90,142.1808,,https://maps.google.com/?cid=8755948537138195214&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJsz8-R4dJlhIRtWjUNNHAw-Q,sa-botiga-d-es-peix,Sa Botiga d'es Peix,restaurant,draft,,Manacor,4.9,60,148.7066,https://sabotigadespeix1.odoo.com/,https://maps.google.com/?cid=16484231065873180853&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJtWK5VdeTlxIRFwOgVZJz5_I,quemado-pizzeria-napoletana,Quemado Pizzeria Napoletana,restaurant,published,Palma,Palma,4.9,404,165.1491,https://www.quemadopizzeria.com/,https://maps.google.com/?cid=17503085549137691415&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJGWXHGdNJlhIR8ywtpagzDmQ,cru-restaurant,Cru Restaurant,restaurant,published,,Manacor,4.9,160,147.1365,,https://maps.google.com/?cid=7209756852885466355&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJZ-PZJAI9lhIRHoZcAjsyMGs,xolomulato,Xolomulato,restaurant,published,,Artà,4.9,220,159.8878,https://instagram.com/xolomulato?igshid=YmMyMTA2M2Y=,https://maps.google.com/?cid=7723728589964477982&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJqQy3wFiTlxIRkzhwgzcQA0E,okinawa-japanese,Okinawa Japanese,restaurant,published,Palma,Palma,4.9,155,156.8625,https://www.okinawamallorca.com/,https://maps.google.com/?cid=4684605868009863315&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ-yFbdDgXlhIRucmeHmM8U-0,la-palmera-capdepera,La Palmera Capdepera,restaurant,draft,,Capdepera,4.9,30,142.8272,https://www.cafelapalmera.com/,https://maps.google.com/?cid=17101078606469056953&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJx_hXNEWSlxIR7ZhPYZSW2cE,es-badulake,Es Badulake,restaurant,published,Palma,Palma,4.9,241,160.6763,http://www.esbadulake.com/,https://maps.google.com/?cid=13968361283298236653&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJQW55xLCtlxIR_yODmbOhmME,sa-ferreria,Sa Ferreria,restaurant,published,,Campos,4.9,468,166.4235,https://instagram.com/saferreria?igshid=MzRlODBiNWFlZA==,https://maps.google.com/?cid=13950077638526837759&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJHRJL3rWPlxIR8H3k32NvcLc,la-taperia-portals,La Tapería Portals,restaurant,draft,,Portals Nous,4.9,21,139.8485,https://www.la-taperia.es/,https://maps.google.com/?cid=13218187381081144816&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJvarXJorplxIRDuyO0y-iahs,tres-llunes,Tres Llunes,restaurant,published,Sóller,Sóller,4.9,548,167.7914,https://www.facebook.com/profile.php?id=100089990595840,https://maps.google.com/?cid=1975569712851905550&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJK-bAEqotlhIR8Efhj0Z0Ixc,delhi-haveli,Delhi Haveli,restaurant,published,Alcúdia,Alcúdia,4.9,132,145.477,,https://maps.google.com/?cid=1667304133467654128&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJH9-VfaWJlxIRhRYcCl1t5YM,crown-burger,Crown Burger,restaurant,published,,Palmanova,4.9,120,144.6557,,https://maps.google.com/?cid=9504122835004298885&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJV0UgHqiPlxIR6WeejZ4CUgc,momar-portals,Momär Portals,restaurant,published,,Portals Nous,4.9,60,148.7066,https://www.instagram.com/momar.portals?igsh=MWdnYnAxbXYyZmo4eg==,https://maps.google.com/?cid=527486986359826409&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ0dxEXActlhIR7tFw-2h8BrU,bombay-beach-indian-restaurant,Bombay Beach Indian Restaurant,restaurant,published,Alcúdia,Port d'Alcúdia,4.9,1948,178.7962,https://www.bombaybeachindianrestaurant.com/,https://maps.google.com/?cid=13044250161062138350&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJd-NaPQDVlxIR3aQoAl4vFvI,brunxito-brunch-bistro,Brunxito - Brunch & Bistro,restaurant,published,Pollença,Port de Pollença,4.9,247,150.889,,https://maps.google.com/?cid=17444182287475844317&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJvYuSUVaSlxIRjctKNYfqLK8,chilate,CHILATE,restaurant,published,Palma,Palma,4.9,372,164.4342,http://www.chilatepalma.com/,https://maps.google.com/?cid=12622721722048236429&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ84Fy-YVJlhIRBEUzi7QRrEc,restaurante-principal,Restaurante Principal,restaurant,draft,,Manacor,4.9,20,139.4444,https://www.sonamoixa.com/,https://maps.google.com/?cid=5164522339814294788&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJMQBjuRkVlhIRap3WLJwSnas,sa-pleta-by-marc-fosh,Sa Pleta by Marc Fosh,restaurant,published,,Canyamel,4.9,61,148.8478,https://www.pletademar.com/restaurant.php,https://maps.google.com/?cid=12366060613805710698&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJmRLv1fqTlxIRwEorCdi-Djs,poyo-club,Poyo Club,restaurant,published,Palma,Palma,4.9,142,151.1067,https://bookings.last.app/6c7ba9aa-99ba-48d6-9d9d-1cfbc9a80d01/booking,https://maps.google.com/?cid=4255548532987742912&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJTZK5fOCTlxIRya_XBN-lnI4,x-etapas-tapas-gamberras,X Etapas | Tapas gamberras,restaurant,published,Palma,Palma,4.9,425,165.5882,https://www.x-etapas.com/,https://maps.google.com/?cid=10276270827030163401&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJf04tPvhJlhIRmQevYQ92bPE,sa-forca,Sa Forca,restaurant,published,,Manacor,4.9,100,143.0864,,https://maps.google.com/?cid=17396409269060831129&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJS79zkL2NlxIRxvu_411xQ9k,diverso-stile-italiano-bar-caffetteria,Diverso Stile Italiano Bar Caffetteria,restaurant,draft,Palma,Palma,4.9,49,136.9794,,https://maps.google.com/?cid=15655481377736883142&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJK9tkV2PllxIRjyvnfdcaEkE,espiritu-libre,Espiritu libre,restaurant,published,Sóller,Port de Sóller,4.9,907,162.1617,,https://maps.google.com/?cid=4688839674878700431&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJY40s2rJBlhIRbcqB4OZBp_Q,shama-mallorca,Shama Mallorca,restaurant,published,,Cala Millor,4.9,473,166.5156,http://www.shama-mallorca.com/,https://maps.google.com/?cid=17629131726229981805&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJl3cX-o9NlhIRRmdLWfXUECs,ca-n-franky,Ca’n Franky,restaurant,published,,Felanitx,4.9,100,143.0864,,https://maps.google.com/?cid=3103214293488461638&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJawneGPgnmBIR_Dyt2hPkY74,ristorante-su-di-noi,Ristorante SU DI NOI,restaurant,published,,Peguera,4.9,84,151.5884,https://www.ristorante-sudinoi.com/,https://maps.google.com/?cid=13719059663824960764&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJt6d98FZRlhIR8Qy1riu1Lz4,boat-house-bar,Boat House Bar,restaurant,published,,Cala d'Or,4.9,314,147.9662,,https://maps.google.com/?cid=4480999353476254961&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJr83DLbQhmBIRH_Nl6QfM_BU,blend-brunch-cafe-de-especialidad,Blend brunch café de especialidad.,restaurant,published,Andratx,Port d'Andratx,4.9,416,150.4027,,https://maps.google.com/?cid=1584365503280182047&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJR7kkPACTlxIRzi-nwHEyn6A,burgou-burgers-more,Burgou - Burgers & more,restaurant,published,Palma,Palma,4.9,515,157.253,,https://maps.google.com/?cid=11574025031510339534&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ08rGlaaTlxIRfp2Q9GOiU6w,kanso-taberna-japonesa,KANSŌ Taberna Japonesa,restaurant,published,Palma,Palma,4.9,157,156.9731,http://kansotabernajaponesa.com/,https://maps.google.com/?cid=12417447147779169662&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJpQdfeSY_lhIRIR3iZT0JyM8,kashmir-tandoori-calabona-restaurant,Kashmir Tandoori Calabona Restaurant,restaurant,published,,Cala Bona,4.9,418,155.4443,,https://maps.google.com/?cid=14972227120500186401&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ569IcgGJlxIRBDLL8EuR6Ow,oceana-restaurant-and-bar,Oceana restaurant and bar,restaurant,published,,Palmanova,4.8,185,156.3903,https://oceanamallorca.com/,https://maps.google.com/?cid=17071054142896288260&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ8TnFBNwtlhIRRsShCJB_iKk,ca-na-mirona,Ca Na Mirona,restaurant,published,Alcúdia,Port d'Alcúdia,4.8,138,153.8603,https://www.canamirona.com/,https://maps.google.com/?cid=12216154245839307846&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ0aP8Og2TlxIR5pyk_P0tU5I,mr-fuji,Mr. Fuji,restaurant,published,Palma,Palma,4.8,148,154.4637,https://sushimisterfuji.com/,https://maps.google.com/?cid=10543821721493085414&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJg9Asn6SNlxIRjZQ8_RYOquk,navarros-restaurante,Navarros Restaurante,restaurant,published,Palma,Palma,4.8,305,160.7144,https://navarrosrestaurante.eatbu.com/,https://maps.google.com/?cid=16837285648778695821&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJwSpZtJeTlxIRoMhAAQ0CA8I,aki-japo,AKI JAPO,restaurant,published,Palma,Palma,4.8,54,145.8073,http://akijapopalma.es/,https://maps.google.com/?cid=13980019923167004832&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJF7yAW60tlhIRZXVYlVKhY80,l-artista-playa-de-muro,L'Artista Playa de Muro,restaurant,published,,Playa de Muro,4.8,118,152.5109,https://www.lartista.es/,https://maps.google.com/?cid=14799850176534574437&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJV2ZT_aGTlxIR28d4zEqMhaw,pinto-thai,Pinto Thai,restaurant,published,Palma,Palma,4.8,450,154.0835,,https://maps.google.com/?cid=12431496599312058331&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJjzS_6gVJlhIR7WOCnw95o0E,ubeck,Übeck,restaurant,published,,Manacor,4.8,353,151.9801,,https://maps.google.com/?cid=4729757141676745709&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJBzoe8IkzlhIR47n3GOgo4Mg,salitre-can-picafort,Salitre Can Picafort,restaurant,published,,Can Picafort,4.8,546,165.7597,https://www.salitrecanpicafort.es/,https://maps.google.com/?cid=14474614179685186019&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ_QXCZcWXlxIR6xKLqF5xiKc,tamashi,Tamashi,restaurant,published,Palma,Palma,4.8,237,148.5315,,https://maps.google.com/?cid=12072023452535165675&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJzRz6G6O7lxIRLKbDM3O91qw,il-gambero,Il Gambero,restaurant,published,,Llucmajor,4.8,543,165.712,http://ilgamberollucmajor.com/,https://maps.google.com/?cid=12454350122027034156&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ37hfKwDVlxIR-dr-XhOgxa8,bombay-port-indian-restaurant-porto-pollenca,Bombay Port Indian Restaurant - Porto Pollenca,restaurant,published,Pollença,Port de Pollença,4.8,216,157.7292,http://www.bombayport.com/,https://maps.google.com/?cid=12665705532107971321&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ1afIO9QtlhIRz6wDR_FbB1w,namaste-indian-restaurant,Namaste Indian Restaurant,restaurant,published,Alcúdia,Port d'Alcúdia,4.8,966,170.7085,http://www.indianfoodalcudia.com/,https://maps.google.com/?cid=6631370068163013839&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJq_HoQi6NlxIRMQOqX24yeKE,la-tapera,La Tapera,restaurant,published,Palma,Palma,4.8,987,170.8951,https://www.covermanager.com/reservation/module_restaurant/restaurante-la-tapera/spanish?source=INSTAGRAM,https://maps.google.com/?cid=11635105086944445233&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ43KvOoNNlhIR7KFfT4uHM50,batec-restaurant,Batec Restaurant,restaurant,published,,Felanitx,4.8,255,159.1648,http://www.batecrestaurant.com/,https://maps.google.com/?cid=11327546520168800748&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJSf0AKYhJlhIRGoBPWXOucKg,terragust,Terragust,restaurant,published,,Petra,4.8,598,166.5485,https://terragust.com/,https://maps.google.com/?cid=12137392806206341146&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJAVMNDwCTlxIRpcUKWyzvpnw,santa-chiara-raimundo-pizza-napoletana-contemporanea,Santa Chiara Raimundo Pizza Napoletana Contemporanea,restaurant,published,Palma,Palma,4.8,1249,172.9382,http://www.santachiara.es/,https://maps.google.com/?cid=8982129480622065061&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJRwyiUoKTlxIRXlCyUUmozJw,la-mujer-de-verde-bon-lloc-restaurante-vegano,La Mujer De Verde - Bon Lloc - Restaurante vegano,restaurant,published,Palma,Palma,4.8,1274,173.1102,http://www.lamujerdeverde.com/,https://maps.google.com/?cid=11298590598022451294&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJS4eXyxKTlxIRhpdF_SBVVJA,los-testalitos,Los Testalitos,restaurant,published,Palma,Palma,4.8,248,148.924,,https://maps.google.com/?cid=10400031039681828742&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJB2yswyaTlxIRQB-M7X4ZAxw,klug-burgers-2,Klüg Burgers,restaurant,published,Palma,Palma,4.8,3527,181.9506,https://www.klugburgers.com/,https://maps.google.com/?cid=2018485090934071104&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ-5zSqdvTlxIRW2LUjQVCgyo,restaurante-son-sabater-by-zafiro,Restaurante Son Sabater by Zafiro,restaurant,draft,,Sa Pobla,4.8,21,137.8485,https://www.zafirohotels.com/son-sabater-by-zafiro/restaurantes-bares/,https://maps.google.com/?cid=3063364763163845211&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
