category,name,rating,reviews_count,area,address,google_place_id,website,google_maps_url,possible_existing_slug,possible_existing_place_id
beach-club,Playa Portals Nous Mallorca Clavijo,4.2,126,Bendinat,"Carrer d'en Caldentei, 2, 07181 Bendinat, Illes Balears",ChIJsde8HIeOlxIRBNm6IDCTaAY,,https://maps.google.com/?cid=461780796722305284&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
beach-club,Ca Na Rita | Platja de Muro,4.3,124,Playa de Muro,"Carrer Romaní ns, 07458 Playa de Muro, Illes Balears",ChIJl9vLZQAtlhIRCDFSARAyK9Q,https://www.canaritarestaurante.com/,https://maps.google.com/?cid=15288368404362309896&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
beach-club,Palma Beach,4.6,120,Palma,"Carr. de s’Arenal, 18, Local 41, Platja de Palma i Pla de Sant Jordi, 07610 Palma, Illes Balears",ChIJaUk_2YmWlxIRC5KnxGYeKO0,https://www.palmabeach.com/,https://maps.google.com/?cid=17088942212792160779&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
beach-club,Hadley´s Club Mallorca,4.4,112,Magaluf,"Av. Magaluf, 18, 07181 Mallorca, Illes Balears",ChIJc3ydgL6JlxIRnufH60BgOkA,https://www.hadleysclub.com/,https://maps.google.com/?cid=4628117399026526110&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
beach-club,Chilax,4.7,91,Manacor,"Carretera del Moll, 1, 07680 Manacor, Illes Balears",ChIJIZkRRwBHlhIRvIH-LHU6WJg,,https://maps.google.com/?cid=10977588366656045500&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
beach-club,Cape Nao Beach Club & Restaurant,4.1,67,Calvià,"Av. Notari Alemany, 1, 07181 Calvià, Illes Balears",ChIJKYCgcnOJlxIRbZ32B0frRBc,https://www.melia.com/es/hoteles/espana/mallorca/melia-calvia-beach/restaurantes/cape-nao,https://maps.google.com/?cid=1676723651597475181&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
beach-club,Calma Beach Club | Cala Millor,4,50,Cala Millor,"Avda. de la Mar, s/n, 07560 Cala Millor, Illes Balears",ChIJ9X7XPXdBlhIRyzMPJ08cL4Q,https://www.instagram.com/calmabeachcm/,https://maps.google.com/?cid=9524862863195190219&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
beach-club,Chiringuito de camp de mar,4,46,Andratx,"Camí Salinar, 1B, 07160 Andratx, Illes Balears",ChIJy90VqwwnmBIRjPsy5RRD0Os,https://instagram.com/bar_casetas?igshid=YmMyMTA2M2Y=,https://maps.google.com/?cid=16992155151092611980&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
beach-club,Bolzano Beach Club,4.3,35,Cala Millor,"Avinguda de les Savines, s/n, 07560 Sa Coma, Illes Balears",ChIJQ2prf4ZBlhIRWa2AsoszF9g,,https://maps.google.com/?cid=15570970911745027417&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
beach-club,Miss Piggy Beach Bar,4.7,24,S'Arenal,"Carrer Platja, 1, 07600 S'Arenal, Illes Balears",ChIJnfE1uD2XlxIRuG17n8XvJk4,,https://maps.google.com/?cid=5631452016136646072&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,La Lonja de Palma,4.5,4960,Palma,"Plaça de la Llotja, 5, Centre, 07012 Palma, Illes Balears",ChIJAfqYmkSSlxIRWXTSSNAP8Qg,https://palmavirtual.palma.es/-/la-llotja./ca/,https://maps.google.com/?cid=644313608940057689&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Parque de la Mar,4.6,2293,Palma,"Av. d'Antoni Maura, 3, Centre, 07001 Palma, Illes Balears",ChIJuXomUfqTlxIRHbR9yjQQEbg,,https://maps.google.com/?cid=13263400196504400925&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Fantasy Park,4.2,1192,Cala Millor,"Carrer Cristòfol Colom, 102, 07560 Son Moro, Illes Balears",ChIJ3fjmdX1AlhIRxQfsQGu8oAQ,https://fantasyparkmallorca.com/,https://maps.google.com/?cid=333473541262149573&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Experimenta Mallorca,4.5,949,Can Picafort,"Avinguda José Trias, 1, 07458 Mallorca, Illes Balears",ChIJDwNg1XYylhIRvPTEMBhcvSc,http://www.experience-mallorca.com/,https://maps.google.com/?cid=2863546197044688060&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,La Trapa,4.7,833,Andratx,"07159 Andratx, Illes Balears",ChIJcx60nEEimBIRVGFVScR_Ozs,https://latrapa.org/,https://maps.google.com/?cid=4268145552884326740&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,"Can Prunera Sóller, Casa Modernista",4.5,727,Sóller,"Carrer de sa Lluna, 86, 90, 07100 Sóller, Illes Balears",ChIJp_AiJL7olxIRsPsR4NTPKVI,http://www.canprunera.com/,https://maps.google.com/?cid=5920491698354518960&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Ses Païsses,4.2,716,Artà,"Lloc Poligon 13, 113, 07570 Artà, Illes Balears",ChIJHTsf3h08lhIRVpYt9rQ23cc,,https://maps.google.com/?cid=14401727334252910166&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Torre Picada,4.5,638,Sóller,"07100 Sóller, Illes Balears",ChIJIx5A5N_llxIRCQf5uT9rUQo,,https://maps.google.com/?cid=743493334940059401&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Talaia d'Alcúdia,4.8,594,Alcúdia,"07400 Alcúdia, Illes Balears",ChIJuRsMs_wrlhIRb6oSaV9OmUg,http://www.alcudiamallorca.com/,https://maps.google.com/?cid=5231298613859232367&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Rancho Bonanza Cala Millor,4.7,515,Cala Millor,"Carrer dels Baladres, 11, 07560 Sa Coma, Illes Balears",ChIJ66iUfuhBlhIRFP5n1xgaIa0,http://rancho-bonanza.org/,https://maps.google.com/?cid=12475281136788438548&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Quad Tour Mallorca,4.5,442,S'Arenal,"Rent A Racing Quad-quad Tour Mallorca, Carrer Josep Maria Quadrado, 1, 07600 S'Arenal, Illes Balears",ChIJMwxzDEuWlxIR5BSrTDCezVg,http://www.quadtourmallorca.es/,https://maps.google.com/?cid=6398944575845242084&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Puig de Maria,4.7,437,Pollença,"Cami d´es Puig, 07460 Pollença, Illes Balears",ChIJnZlghKfWlxIRXVpGXAvIfy8,,https://maps.google.com/?cid=3422674192943176285&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Cala Estreta,4.5,422,Artà,"07579 Artà, Illes Balears",ChIJVSbgVVo9lhIRHEJ0DF8yzVg,,https://maps.google.com/?cid=6398826029375570460&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Coll de Sa Gramola,4.7,417,Andratx,"Ma-10, 07150 Andratx, Illes Balears",ChIJEXTqJwEhmBIRqkfuaNAbivA,,https://maps.google.com/?cid=17332696697816369066&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Bodegas José L. Ferrer,4.5,412,Binissalem,"Carrer del Conquistador, 103, 07350 Binissalem, Illes Balears",ChIJ3zfkzkbBlxIRUtIaI6AwmQ4,http://www.vinosferrer.com/,https://maps.google.com/?cid=1051925452309582418&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,WATERSPORTS MALLORCA MAGALUF,4.7,409,Magaluf,"Av. Magaluf, 18, 07181 Magaluf, Illes Balears",ChIJa9pun2eJlxIRvm2Npv-Mmu0,https://funnybeachalcudia.com/,https://maps.google.com/?cid=17121151963041197502&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,"ZOEA Mallorca | Diving, Kayak & Paddleboard",4.5,406,Calvià,"Via de la Creu, 46, 07180 Calvià, Illes Balears",ChIJ6Wk9o9CJlxIR4aXT_vBAhtg,https://zoeamallorca.com/,https://maps.google.com/?cid=15602229362883274209&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Palacio Municipal de Deportes de Andratx,4.2,381,Andratx,"Carrer de Son Prim, 50, 07150 Andratx, Illes Balears",ChIJHzliTeIgmBIRA83wauK25Bg,https://andratx.es/ca/associacions-empreses-equipaments-i-installacions/palau-municipal-desports-andratx,https://maps.google.com/?cid=1793759635173330179&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,"Deportes de Agua | Kitesurfing, Windsurfing, Wingfoil, Paddlesurf, Catamaran Center",4.7,360,Alcúdia,"Hotel Playa Esperanza, Av. de s'Albufera, 07458 Alcúdia, Illes Balears",ChIJaa7rkxYtlhIR1oNPW77Co3c,https://www.watersportsmallorca.com/,https://maps.google.com/?cid=8620948234548773846&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Barranc de Biniaraix,4.8,349,Sóller,"07100 Sóller, Illes Balears",ChIJAyUxUl3olxIR5jQfwSYgS3M,https://ca.wikipedia.org/wiki/Barranc_de_Biniaraix,https://maps.google.com/?cid=8307769288435905766&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Cala Llamp,4.6,344,Andratx,"Andratx, Illes Balears",ChIJC1G_AfwnmBIRRT1nNJCR3vM,,https://maps.google.com/?cid=17572642844586753349&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Spacefantasy,4.8,336,Costitx,"Poligono 200, Parcela 1, 07144 Costitx, Illes Balears",ChIJdcnx4HPIlxIRuYMOaFh9h3Q,https://spacefantasy.es/,https://maps.google.com/?cid=8396817848911954873&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Questquest,4.8,315,Palma,"Carrer Ricard Ankerman, 46, Llevant, 07006 Palma, Illes Balears",ChIJB5qq-bKTlxIR6bj06qUJYco,https://questquest.es/,https://maps.google.com/?cid=14582947676618537193&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Club Nàutic Porto Cristo,4.4,308,Porto Cristo,"Carrer de la Vela, 29, 07680 Porto Cristo, Illes Balears",ChIJJaEnOLRGlhIRzg50gHEJ6hs,http://www.cnportocristo.com/,https://maps.google.com/?cid=2011430566665391822&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,CCA Andratx,4.5,287,Andratx,"Carrer S'estanyera, 2, 07150 Andratx, Illes Balears",ChIJDTSDcB0hmBIRucBcwwi_IjA,http://www.ccandratx.eu/,https://maps.google.com/?cid=3468544707386982585&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,East Coast Divers Mallorca,4.8,279,Portocolom,"Sporthotel Bahia Azul, Rda. Miquel Massutí Alzamora, 78, 07670 Portocolom, Illes Balears",ChIJx-0RIp5alhIRoPxrq2v5e-Y,http://www.eastcoastdivers.de/,https://maps.google.com/?cid=16608142291691633824&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Jet Ski For Rent Santa Ponsa (Mallorca),4.8,272,Santa Ponça,"Club Náutico - Muelle de Espera, Via De la Cruz, 46, 07180 Santa Ponça, Illes Balears",ChIJS9FRgdCJlxIR1Z1PZ9o0vHk,https://jetskiforrent.es/,https://maps.google.com/?cid=8771944286851669461&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Jetfun Speedboat Adventure,4.9,247,Port d'Alcúdia,"Alcudiamar (Gate, 5, 07400 Port d'Alcúdia, Illes Balears",ChIJiRJDxEeTlxIR0yX9NmR8WqQ,https://jetfun.es/,https://maps.google.com/?cid=11842914939985274323&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Valle de Boquer,4.7,240,Pollença,"07460 Pollença, Illes Balears",ChIJe77qyDjVlxIRetb9roKojxM,,https://maps.google.com/?cid=1409530487625340538&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Cala Santanyí Diving Center Mallorca,4.8,237,Santanyí,"Carrer sa Costa d'en Nofre, 15, 07659 Cala Santanyí, Illes Balears",ChIJASYEaVBUlhIR7N2bqfbmzPs,http://www.pacosdiving.com/,https://maps.google.com/?cid=18144130945850793452&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Happy PARK,4.4,233,Cala Millor,"Carrer Olivera, 3, 07560 Sant Llorenç des Cardassar, Illes Balears",ChIJqZ-CdWpBlhIRET6ad4NBy5o,https://happypark.es/,https://maps.google.com/?cid=11154080935016283665&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,The Helicopter Centre,5,232,Palma,"Aerodromo de Son Bonet, Ctra. Inca -Afor Ctra. Palma, 5, 07141 Marratxinet, Illes Balears",ChIJj7XWjqOUlxIRup_Xnbw4_4Y,https://thehelicoptercentre.com/,https://maps.google.com/?cid=9727556102896721850&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Fun Quad Mallorca,4.8,230,Peguera,"Carrer des Capdellà, 2, 07160 Peguera, Illes Balears",ChIJi_fGW5SJlxIR0sAWJz4foog,http://www.funquad-mallorca.com/,https://maps.google.com/?cid=9845466087189561554&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Kayak Tour Mallorca,4.9,225,Alcúdia,"Parking Sa Ferradura, 07400 Alcúdia, Illes Balears",ChIJE0QvsP0rlhIRufOjwbdzqfE,http://www.kayaktourmallorca.com/,https://maps.google.com/?cid=17413576667269690297&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Almazara y Casa de Can Det - Visitas Guiadas,4.7,221,Sóller,"Carrer d'Ozones, 8, 07100 Sóller, Illes Balears",ChIJifiHicrolxIRBQFLsTsslaM,http://www.candet.es/,https://maps.google.com/?cid=11787376234601316613&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Excursions La Mallorca,4.5,220,Cala Ratjada,"Carrer d'Elionor Servera, 89, 07590 Cala Rajada, Illes Balears",ChIJHStRvVgWlhIRe36Hhy_zUBQ,https://www.excursions-lamallorca.com/,https://maps.google.com/?cid=1463937264358227579&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Sala Picasso y Sala Miró,4.4,215,Sóller,"Plaça d'Espanya, 6, 07100 Sóller, Illes Balears",ChIJvV9xb7_olxIRC0gNrgS8rUY,,https://maps.google.com/?cid=5092933481911896075&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Outdoor Adventure Sports,5,212,Alaró,"Carrer Joan Rosselló de Son Forteza, 14, 07340 Alaró, Illes Balears",ChIJMcLVci3blxIRbvfA0VAFeD0,https://www.outdooradventuresports.es/,https://maps.google.com/?cid=4429296078193489774&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Rancho La Romana,4.4,210,Peguera,"Ma-1, salida 20, 07160 Peguera, Illes Balears",ChIJRQhoXnSJlxIRCUoFBSp-Ncg,,https://maps.google.com/?cid=14426575700289210889&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Jetski on Delivery,5,207,Cala Bona,"Passeig Magdalena de na Rigo Lliteras, 23, 07559 Son Servera, Illes Balears",ChIJxxozVDw5lhIRyxbql9gigeo,https://jetskiondelivery.com/,https://maps.google.com/?cid=16897825590527792843&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,2 Wheel Tours Palma,5,206,Palma,"Carrer del Palau Reial, 12, Centre, 07001 Palma, Illes Balears",ChIJ3aRsOviTlxIRIP2ZFO9ONLo,https://www.2wheelspalma.com/,https://maps.google.com/?cid=13417435978593336608&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Karting Cala Millor. N°1 en Cala Millor,4.3,204,Cala Millor,"Next to Moeve Petrol Station, Avinguda Llevant, 07560 Cala Millor, Illes Balears",ChIJ2_VmZodAlhIRdNQ3kw263uc,,https://maps.google.com/?cid=16707996235058369652&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Sóller Divers,4.9,193,Port de Sóller,"Carrer de la Marina, 62, 07108 Port de Sóller, Illes Balears",ChIJHfQQtuTllxIR6Vy3DETsqPc,http://www.sollerdivers.com/,https://maps.google.com/?cid=17845773300470865129&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Wind Pirates watersports center,4.6,187,Port d'Alcúdia,"Passeig Marítim, 1, 07400 Port d'Alcúdia, Illes Balears",ChIJa62KLqMtlhIRuzERp562anQ,http://www.windpirates.es/,https://maps.google.com/?cid=8388718048454980027&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Dive & Fun Font de Sa cala,4.6,184,Canyamel,"Carretera de Canyamel, 48, 07589 Sa Font de sa Cala, Illes Balears",ChIJz4_Y2tcVlhIRTLwJerMis_g,http://www.mallorcadiving.de/,https://maps.google.com/?cid=17920705496479284300&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,MOTOURS VIAJES EN MOTO,4.9,182,Palma,"ESTACION MARITIMA, Ponent, 07015 Palma, Illes Balears",ChIJ0VGJ8RqNlxIR-skokcAZNQQ,http://www.motours.org/,https://maps.google.com/?cid=303176864777161210&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Campo de fútbol Artá,4.3,182,Artà,"07570, Carrer de s'Abeurador, 3902, 07570 Artà, Illes Balears",ChIJacxrWD08lhIRdRdEh-cwtsQ,,https://maps.google.com/?cid=14174570648160180085&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,"West Coast Divers Mallorca - PADI Dive Resort , Tauchschule, Centro de Buceo, Diving Centre",4.8,179,Illetas,"Hotel Bonanza PLaya & Spa, Passeig Illetes, 21, 07181 Cas Català-Illetes, Illes Balears",ChIJNSjOutiNlxIRCU9KFKrLdqs,http://www.westcoastdivers.de/,https://maps.google.com/?cid=12355286559082827529&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Experience Mallorca,4.7,166,Llucmajor,"Poligono Son Noguera, 7, 07609 Llucmajor, Illes Balears",ChIJL-F-koS8lxIR1xwMVUZ3BBI,http://www.experience-mallorca.com/,https://maps.google.com/?cid=1298293736547818711&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Celler Ramanyà,4.9,165,Santa Maria del Camí,"Cami des coscois, 16, 07320 Santa Maria del Camí, Illes Balears",ChIJMaHNypnqlxIRufUNsFmjBfU,http://bodegaramanya.com/,https://maps.google.com/?cid=17655697519777019321&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Quad Funtours Alcúdia,4.7,159,Alcúdia,"Repsol parking, Via de Corneli Àtic, 2P, 07400 Alcúdia, Illes Balears",ChIJH7uyxM8slhIR_-VaWAJrIPc,https://www.quad-funtours-alcudia.com/,https://maps.google.com/?cid=17807350584439399935&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Excursiones Mallorca GuruWalk,4.8,155,Palma,"Carrer del Bisbe Jaume, 4, Ponent, 07015 Palma, Illes Balears",ChIJHUL6fQCTlxIRShiu6-KfOeg,https://www.guruwalk.com/es/a/palma-de-mallorca/v110-excursiones-palma-de-mallorca?ref=500196c4cgrnyn29pnr4,https://maps.google.com/?cid=16733581687437269066&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Dive Inn Mallorca Tauchschule Tauchbasis für Tauchen Tauchschnupperkurs PADI Open Water,5,148,S'Illot,"C. del Lluç, 6, 07687 S'Illot, Illes Balears",ChIJrTcGzf1AlhIRF5NqL9uEbwo,https://diveinnmallorcacom.godaddysites.com/,https://maps.google.com/?cid=751965739722380055&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Bladerunner Mallorca,4.8,140,Calvià,"Carrer Caravel·la, 1, 07181 Calvià, Illes Balears",ChIJ8YRNzS2JlxIRfHW3GjV6SpM,https://www.bladerunnermallorca.com/,https://maps.google.com/?cid=10613429840352081276&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Platja Petita Cala Millor,4.6,140,Cala Millor,"Passeig Maritim de Cala Bona, 11, 07560 Cala Millor, Illes Balears",ChIJq7Ikms4_lhIRoZ5eW-t73cM,,https://maps.google.com/?cid=14113573058029461153&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Mezzo Sailing,4.8,129,Port de Sóller,"Passeig Es Traves, 22, 07108 Port de Sóller, Illes Balears",ChIJTYJHY_vllxIRxv48r1XsfNQ,http://www.perfectcharter.com/,https://maps.google.com/?cid=15311372685909229254&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Petro Divers: Tauchen auf Mallorca,4.9,126,Portopetro,"Plaça d'es Calo d'es Moix, 8, 07691 Portopetro, Illes Balears",ChIJ-0qYZC1RlhIRZOUHzjSxqg8,https://www.petrodivers.com/,https://maps.google.com/?cid=1128909496962770276&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Active Alcudia,4.9,124,Alcúdia,"Camí de Ronda, 55b, 07400 Alcúdia, Illes Balears",ChIJucGNLJ8slhIR1TrDCWf6d_Q,http://www.activealcudia.org/,https://maps.google.com/?cid=17615823787935349461&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Sa Roqueta Jet Ski,5,122,Cala Millor,"JCP7+68, 07560 Costa des Pins, Illes Balears",ChIJyXv3ErpXP60RLJhoyufjOMc,https://www.saroquetajetski.com/,https://maps.google.com/?cid=14355474396916258860&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Mallorca Mountains,4.9,113,Manacor,"Via Alemanya, 19, 07500 Manacor, Illes Balears",ChIJ6xrNsEZzMy4RaQYH7TQ6iZE,http://www.mallorcamountains.com/en,https://maps.google.com/?cid=10486977206298281577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Portocolom Adventure Trips,4.8,111,Felanitx,"C. del Llevant, 101, 07670 Felanitx, Illes Balears",ChIJiRLlRBNblhIRDWDZHxfC8lk,http://www.portocolomadventuretrips.com/,https://maps.google.com/?cid=6481456218313941005&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
activity,Quad Tours Cala Millor,4.8,109,Cala Millor,"Carrer Bonança, 16, 07560 Cala Millor, Illes Balears",ChIJeYMbiH5AlhIREHdhsBvRdyQ,https://www.buggy4.fun/,https://maps.google.com/?cid=2627798824447473424&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
